"","contrast",".chain",".iteration",".draw",".value"
"574","red - whi",NA,NA,574,0.493580303705147
"575","red - whi",NA,NA,575,1.27388590382202
"576","red - whi",NA,NA,576,1.54663846747481
"577","red - whi",NA,NA,577,2.23626208062236
"578","red - whi",NA,NA,578,-1.40023631595031
"579","red - whi",NA,NA,579,-0.863616398248267
"580","red - whi",NA,NA,580,1.36717045518892
"581","red - whi",NA,NA,581,0.484034667086285
"582","red - whi",NA,NA,582,1.830424874564
"583","red - whi",NA,NA,583,1.5706782468374
"584","red - whi",NA,NA,584,0.0129600935620966
"585","red - whi",NA,NA,585,-0.436319206881139
"586","red - whi",NA,NA,586,1.38293588924487
"587","red - whi",NA,NA,587,1.28812406998886
"588","red - whi",NA,NA,588,1.57885945790478
"589","red - whi",NA,NA,589,1.49783715100868
"590","red - whi",NA,NA,590,1.48770015696596
"591","red - whi",NA,NA,591,0.49938225326949
"592","red - whi",NA,NA,592,0.822888478302503
"593","red - whi",NA,NA,593,-0.382052885092082
"594","red - whi",NA,NA,594,-1.42450183512063
"595","red - whi",NA,NA,595,2.26854058784138
"596","red - whi",NA,NA,596,0.971117183291885
"597","red - whi",NA,NA,597,1.58257984555103
"598","red - whi",NA,NA,598,1.2062704483827
"599","red - whi",NA,NA,599,-0.53202155141746
"600","red - whi",NA,NA,600,-0.511033678143011
"601","red - whi",NA,NA,601,1.13214775207771
"602","red - whi",NA,NA,602,0.686267749516742
"603","red - whi",NA,NA,603,1.0782752967496
"604","red - whi",NA,NA,604,1.45516649260809
"605","red - whi",NA,NA,605,1.71293809488704
"606","red - whi",NA,NA,606,-0.741559752945117
"607","red - whi",NA,NA,607,0.957302637401613
"608","red - whi",NA,NA,608,1.75170122152605
"609","red - whi",NA,NA,609,2.06693287191516
"610","red - whi",NA,NA,610,1.92817636809981
"611","red - whi",NA,NA,611,0.978379741451351
"612","red - whi",NA,NA,612,0.0303417757340935
"613","red - whi",NA,NA,613,-0.105710004249646
"614","red - whi",NA,NA,614,-0.016709431044953
"615","red - whi",NA,NA,615,1.55161343036167
"616","red - whi",NA,NA,616,-1.49278557914388
"617","red - whi",NA,NA,617,-1.31983776897467
"618","red - whi",NA,NA,618,-1.26724738812946
"619","red - whi",NA,NA,619,-1.48463891110807
"620","red - whi",NA,NA,620,1.28746841151414
"621","red - whi",NA,NA,621,0.738532606156251
"622","red - whi",NA,NA,622,0.763037780005609
"623","red - whi",NA,NA,623,-0.390473896605025
"624","red - whi",NA,NA,624,-0.131602066041439
"625","red - whi",NA,NA,625,0.294279984140241
"626","red - whi",NA,NA,626,0.567819532588188
"627","red - whi",NA,NA,627,0.209821136686929
"628","red - whi",NA,NA,628,0.700513999053083
"629","red - whi",NA,NA,629,1.5619588968174
"630","red - whi",NA,NA,630,1.37583444056309
"631","red - whi",NA,NA,631,-1.33109852857172
"632","red - whi",NA,NA,632,-1.51608721769475
"633","red - whi",NA,NA,633,-0.331556382334559
"634","red - whi",NA,NA,634,-0.602740576160992
"635","red - whi",NA,NA,635,-0.754002270141735
"636","red - whi",NA,NA,636,0.332177941650787
"637","red - whi",NA,NA,637,-0.0747889082262147
"638","red - whi",NA,NA,638,0.605390676665796
"639","red - whi",NA,NA,639,0.409040759294928
"640","red - whi",NA,NA,640,0.270622618853814
"641","red - whi",NA,NA,641,0.900566278088726
"642","red - whi",NA,NA,642,0.223898976663042
"643","red - whi",NA,NA,643,0.56878833948699
"644","red - whi",NA,NA,644,-0.669226164054379
"645","red - whi",NA,NA,645,-0.507879423157948
"646","red - whi",NA,NA,646,0.459911896068006
"647","red - whi",NA,NA,647,-0.323739220372673
"648","red - whi",NA,NA,648,-0.638560764969037
"649","red - whi",NA,NA,649,-1.77753855281693
"650","red - whi",NA,NA,650,1.76543396506548
"651","red - whi",NA,NA,651,1.68075353826547
"652","red - whi",NA,NA,652,1.04661874972784
"653","red - whi",NA,NA,653,1.84901037662984
"654","red - whi",NA,NA,654,2.5493688528041
"655","red - whi",NA,NA,655,1.60568020234717
"656","red - whi",NA,NA,656,0.98379346449142
"657","red - whi",NA,NA,657,1.78603408135717
"658","red - whi",NA,NA,658,1.48675805866867
"659","red - whi",NA,NA,659,2.21395532339272
"660","red - whi",NA,NA,660,0.876083630048694
"661","red - whi",NA,NA,661,-1.49257136327908
"662","red - whi",NA,NA,662,-0.584302183547233
"663","red - whi",NA,NA,663,-1.18966481679734
"664","red - whi",NA,NA,664,-1.20516380130013
"665","red - whi",NA,NA,665,-1.5109907146515
"666","red - whi",NA,NA,666,-0.663249280094747
"667","red - whi",NA,NA,667,0.0408687660909635
"668","red - whi",NA,NA,668,-0.0946543883800431
"669","red - whi",NA,NA,669,-0.359767677995827
"670","red - whi",NA,NA,670,-0.0958437413263523
"671","red - whi",NA,NA,671,0.353189070850422
"672","red - whi",NA,NA,672,-1.26844449427042
"673","red - whi",NA,NA,673,1.21156889133371
"674","red - whi",NA,NA,674,1.82141930626409
"675","red - whi",NA,NA,675,2.70917734303071
"676","red - whi",NA,NA,676,1.76314914386463
"677","red - whi",NA,NA,677,1.83967559996396
"678","red - whi",NA,NA,678,1.45460180588687
"679","red - whi",NA,NA,679,-0.185243193675143
"680","red - whi",NA,NA,680,-1.71140099460264
"681","red - whi",NA,NA,681,1.74794839298404
"682","red - whi",NA,NA,682,1.95621815689484
"683","red - whi",NA,NA,683,2.00374865587794
"684","red - whi",NA,NA,684,0.571981171417638
"685","red - whi",NA,NA,685,1.63568660561088
"686","red - whi",NA,NA,686,1.69792738797299
"687","red - whi",NA,NA,687,0.624544374185771
"688","red - whi",NA,NA,688,0.00201334242945939
"689","red - whi",NA,NA,689,0.694027944520216
"690","red - whi",NA,NA,690,0.50632017037049
"691","red - whi",NA,NA,691,0.566734706257451
"692","red - whi",NA,NA,692,0.405673481498911
"693","red - whi",NA,NA,693,0.394581506826213
"694","red - whi",NA,NA,694,0.25882221387008
"695","red - whi",NA,NA,695,0.979951710298516
"696","red - whi",NA,NA,696,0.455025303708922
"697","red - whi",NA,NA,697,0.046612880048025
"698","red - whi",NA,NA,698,0.632106194184281
"699","red - whi",NA,NA,699,0.677717933514339
"700","red - whi",NA,NA,700,0.0795245849122954
"701","red - whi",NA,NA,701,-0.288680342871435
"702","red - whi",NA,NA,702,0.582773705676214
"703","red - whi",NA,NA,703,-1.43385354337551
"704","red - whi",NA,NA,704,0.871978784861545
"705","red - whi",NA,NA,705,0.0487248392561286
"706","red - whi",NA,NA,706,-0.24045942185923
"707","red - whi",NA,NA,707,-0.674141238476909
"708","red - whi",NA,NA,708,0.320514495747592
"709","red - whi",NA,NA,709,2.20747212874968
"710","red - whi",NA,NA,710,0.249201274679964
"711","red - whi",NA,NA,711,-0.0727921301926702
"712","red - whi",NA,NA,712,-0.0585644504663592
"713","red - whi",NA,NA,713,-0.126823911587617
"714","red - whi",NA,NA,714,-0.196595322759628
"715","red - whi",NA,NA,715,0.0251692996559448
"716","red - whi",NA,NA,716,1.03621983950205
"717","red - whi",NA,NA,717,1.21295691337156
"718","red - whi",NA,NA,718,0.161431715754158
"719","red - whi",NA,NA,719,0.775218697843121
"720","red - whi",NA,NA,720,-1.02735341379193
"721","red - whi",NA,NA,721,-0.342540634529051
"722","red - whi",NA,NA,722,-0.547907050150428
"723","red - whi",NA,NA,723,-0.225973045364401
"724","red - whi",NA,NA,724,-0.175491810368014
"725","red - whi",NA,NA,725,-0.423016773565306
"726","red - whi",NA,NA,726,-0.322326396104773
"727","red - whi",NA,NA,727,0.390666823562225
"728","red - whi",NA,NA,728,0.362835172839812
"729","red - whi",NA,NA,729,1.09146979002868
"730","red - whi",NA,NA,730,0.639677611221509
"731","red - whi",NA,NA,731,1.17819720544335
"732","red - whi",NA,NA,732,1.1629002303753
"733","red - whi",NA,NA,733,1.32466756561588
"734","red - whi",NA,NA,734,0.698021549091937
"735","red - whi",NA,NA,735,-0.0889819900297797
"736","red - whi",NA,NA,736,1.08558552285364
"737","red - whi",NA,NA,737,-0.554527699511104
"738","red - whi",NA,NA,738,-0.110104347221146
"739","red - whi",NA,NA,739,0.206430154397172
"740","red - whi",NA,NA,740,-0.121273807517467
"741","red - whi",NA,NA,741,-0.808504924831516
"742","red - whi",NA,NA,742,-0.842746142705845
"743","red - whi",NA,NA,743,-0.0290190813369404
"744","red - whi",NA,NA,744,0.322283016881939
"745","red - whi",NA,NA,745,0.334647533005531
"746","red - whi",NA,NA,746,-0.414062801613242
"747","red - whi",NA,NA,747,-0.95719743024491
"748","red - whi",NA,NA,748,-1.49644193051022
"749","red - whi",NA,NA,749,-0.937715068790409
"750","red - whi",NA,NA,750,-1.28478510253496
"751","red - whi",NA,NA,751,-1.3295460703573
"752","red - whi",NA,NA,752,0.737018703538176
"753","red - whi",NA,NA,753,1.6301319291079
"754","red - whi",NA,NA,754,0.799427630572136
"755","red - whi",NA,NA,755,0.689098773317603
"756","red - whi",NA,NA,756,0.475736374926495
"757","red - whi",NA,NA,757,0.446775268196709
"758","red - whi",NA,NA,758,-0.533793637325113
"759","red - whi",NA,NA,759,-0.132338618417168
"760","red - whi",NA,NA,760,1.15118400109136
"761","red - whi",NA,NA,761,3.15567397491467
"762","red - whi",NA,NA,762,-0.0224357402730046
"763","red - whi",NA,NA,763,0.373057041650004
"764","red - whi",NA,NA,764,-0.438033019625305
"765","red - whi",NA,NA,765,-0.894416996160839
"766","red - whi",NA,NA,766,-0.357755684005979
"767","red - whi",NA,NA,767,-0.376830263235399
"768","red - whi",NA,NA,768,-0.450090036377848
"769","red - whi",NA,NA,769,-0.626910433367664
"770","red - whi",NA,NA,770,0.172518593940515
"771","red - whi",NA,NA,771,-0.844298065376074
"772","red - whi",NA,NA,772,3.17037427683369
"773","red - whi",NA,NA,773,2.98368038440597
"774","red - whi",NA,NA,774,3.07312623892104
"775","red - whi",NA,NA,775,1.21384407561006
"776","red - whi",NA,NA,776,1.20025691220577
"777","red - whi",NA,NA,777,0.42733133187222
"778","red - whi",NA,NA,778,0.997918353928614
"779","red - whi",NA,NA,779,-0.378183573032951
"780","red - whi",NA,NA,780,0.746360348450779
"781","red - whi",NA,NA,781,0.367635924566132
"782","red - whi",NA,NA,782,1.55669791893689
"783","red - whi",NA,NA,783,1.06845205365039
"784","red - whi",NA,NA,784,-0.787622134745257
"785","red - whi",NA,NA,785,0.663192490418395
"786","red - whi",NA,NA,786,0.414178295517635
"787","red - whi",NA,NA,787,0.511929026228888
"788","red - whi",NA,NA,788,0.415738487699177
"789","red - whi",NA,NA,789,-0.601552948782916
"790","red - whi",NA,NA,790,0.529601146171776
"791","red - whi",NA,NA,791,1.20439640289772
"792","red - whi",NA,NA,792,0.686300786199649
"793","red - whi",NA,NA,793,1.67464151935147
"794","red - whi",NA,NA,794,1.38311466594595
"795","red - whi",NA,NA,795,0.645315304200534
"796","red - whi",NA,NA,796,1.20726845785415
"797","red - whi",NA,NA,797,3.0379047084885
"798","red - whi",NA,NA,798,0.0833152817021157
"799","red - whi",NA,NA,799,-0.223107838652277
"800","red - whi",NA,NA,800,-0.204787491819738
"801","red - whi",NA,NA,801,-0.243438597493391
"802","red - whi",NA,NA,802,0.198920304160266
"803","red - whi",NA,NA,803,1.23673690726082
"804","red - whi",NA,NA,804,0.499721055315978
"805","red - whi",NA,NA,805,0.311033212589381
"806","red - whi",NA,NA,806,-0.0767771685258136
"807","red - whi",NA,NA,807,0.929707186332869
"808","red - whi",NA,NA,808,2.92208593904926
"809","red - whi",NA,NA,809,1.74677693552096
"810","red - whi",NA,NA,810,3.99402272330219
"811","red - whi",NA,NA,811,3.98741002606898
"812","red - whi",NA,NA,812,4.0078712982136
"813","red - whi",NA,NA,813,0.927313860164198
"814","red - whi",NA,NA,814,0.341774107282835
"815","red - whi",NA,NA,815,0.971757897073377
"816","red - whi",NA,NA,816,0.596514756229263
"817","red - whi",NA,NA,817,0.0649281840970393
"818","red - whi",NA,NA,818,0.53150232828622
"819","red - whi",NA,NA,819,1.34640039854281
"820","red - whi",NA,NA,820,1.06626390188296
"821","red - whi",NA,NA,821,0.983424119347479
"822","red - whi",NA,NA,822,0.79036810249434
"823","red - whi",NA,NA,823,0.646682214255334
"824","red - whi",NA,NA,824,1.07356112287895
"825","red - whi",NA,NA,825,-0.888048493309958
"826","red - whi",NA,NA,826,-0.547576689557451
"827","red - whi",NA,NA,827,0.552602124556603
"828","red - whi",NA,NA,828,-0.731492749793985
"829","red - whi",NA,NA,829,0.602506147332631
"830","red - whi",NA,NA,830,1.57253449913343
"831","red - whi",NA,NA,831,0.894220201596132
"832","red - whi",NA,NA,832,0.701882278757063
"833","red - whi",NA,NA,833,1.67949966265478
"834","red - whi",NA,NA,834,1.39199700548977
"835","red - whi",NA,NA,835,0.174091721581469
"836","red - whi",NA,NA,836,0.831479977671398
"837","red - whi",NA,NA,837,1.18860916323723
"838","red - whi",NA,NA,838,0.309612055531441
"839","red - whi",NA,NA,839,1.28222375906188
"840","red - whi",NA,NA,840,0.283439172770541
"841","red - whi",NA,NA,841,0.504913913031937
"842","red - whi",NA,NA,842,0.819698043132841
"843","red - whi",NA,NA,843,0.676603369670069
"844","red - whi",NA,NA,844,1.65666920601654
"845","red - whi",NA,NA,845,1.01346388190435
"846","red - whi",NA,NA,846,0.342441733595877
"847","red - whi",NA,NA,847,-0.774745652475671
"848","red - whi",NA,NA,848,0.217720876426028
"849","red - whi",NA,NA,849,-1.4079606261548
"850","red - whi",NA,NA,850,-2.14632966742386
"851","red - whi",NA,NA,851,-1.40646422782277
"852","red - whi",NA,NA,852,1.26035869839945
"853","red - whi",NA,NA,853,0.454158642462311
"854","red - whi",NA,NA,854,-0.671666733897336
"855","red - whi",NA,NA,855,-1.00681570511931
"856","red - whi",NA,NA,856,0.0653139172660213
"857","red - whi",NA,NA,857,-0.742070891744112
"858","red - whi",NA,NA,858,-0.346322473047851
"859","red - whi",NA,NA,859,0.842166759674653
"860","red - whi",NA,NA,860,0.65527463750383
"861","red - whi",NA,NA,861,-0.625355553340619
"862","red - whi",NA,NA,862,-0.0249403476704912
"863","red - whi",NA,NA,863,0.131032231302477
"864","red - whi",NA,NA,864,0.986536164732321
"865","red - whi",NA,NA,865,1.78096918490315
"866","red - whi",NA,NA,866,2.04376869141807
"867","red - whi",NA,NA,867,1.27258260302916
"868","red - whi",NA,NA,868,1.55767011538305
"869","red - whi",NA,NA,869,0.407587130491189
"870","red - whi",NA,NA,870,0.246756993987448
"871","red - whi",NA,NA,871,-0.894508547617284
"872","red - whi",NA,NA,872,-1.13979067296226
"873","red - whi",NA,NA,873,-0.671098716823643
"874","red - whi",NA,NA,874,-0.72014797930234
"875","red - whi",NA,NA,875,-2.2017251986542
"876","red - whi",NA,NA,876,-1.27935112153949
"877","red - whi",NA,NA,877,-1.64988127701793
"878","red - whi",NA,NA,878,-2.50611417899816
"879","red - whi",NA,NA,879,-2.91526474005078
"880","red - whi",NA,NA,880,-2.88052089638189
"881","red - whi",NA,NA,881,1.82726676279925
"882","red - whi",NA,NA,882,0.525697213678755
"883","red - whi",NA,NA,883,0.680237824603783
"884","red - whi",NA,NA,884,0.522040534362869
"885","red - whi",NA,NA,885,-0.519053335193475
"886","red - whi",NA,NA,886,1.28440277517984
"887","red - whi",NA,NA,887,2.61236041097927
"888","red - whi",NA,NA,888,3.28508151491266
"889","red - whi",NA,NA,889,3.61427406945487
"890","red - whi",NA,NA,890,0.410437717444061
"891","red - whi",NA,NA,891,0.280104116505007
"892","red - whi",NA,NA,892,0.898914914695097
"893","red - whi",NA,NA,893,1.21838826214663
"894","red - whi",NA,NA,894,1.81455216372534
"895","red - whi",NA,NA,895,1.65284189354024
"896","red - whi",NA,NA,896,0.877160054033054
"897","red - whi",NA,NA,897,0.474042490592378
"898","red - whi",NA,NA,898,2.24828163436332
"899","red - whi",NA,NA,899,2.74631020093581
"900","red - whi",NA,NA,900,1.34737750212059
"901","red - whi",NA,NA,901,1.66841343500011
"902","red - whi",NA,NA,902,-0.334226005998914
"903","red - whi",NA,NA,903,0.167825789196908
"904","red - whi",NA,NA,904,-0.190333038874548
"905","red - whi",NA,NA,905,0.493884624807873
"906","red - whi",NA,NA,906,-0.530011476267435
"907","red - whi",NA,NA,907,-1.04251041181019
"908","red - whi",NA,NA,908,-0.689184233168608
"909","red - whi",NA,NA,909,0.212977592085107
"910","red - whi",NA,NA,910,0.714185459279127
"911","red - whi",NA,NA,911,0.656327511915669
"912","red - whi",NA,NA,912,0.148079048082383
"913","red - whi",NA,NA,913,0.182787357446326
"914","red - whi",NA,NA,914,0.232221647647108
"915","red - whi",NA,NA,915,0.0849124902557715
"916","red - whi",NA,NA,916,0.349337144799761
"917","red - whi",NA,NA,917,0.421704845421526
"918","red - whi",NA,NA,918,-0.00519567564155286
"919","red - whi",NA,NA,919,-0.549818107411985
"920","red - whi",NA,NA,920,-1.0548866845721
"921","red - whi",NA,NA,921,-0.338541301743908
"922","red - whi",NA,NA,922,-1.08174801344232
"923","red - whi",NA,NA,923,-0.721078632512052
"924","red - whi",NA,NA,924,-0.570303467237861
"925","red - whi",NA,NA,925,-1.01456475683853
"926","red - whi",NA,NA,926,-0.995412604015924
"927","red - whi",NA,NA,927,0.307444901156277
"928","red - whi",NA,NA,928,0.305105506631532
"929","red - whi",NA,NA,929,-1.07654080525219
"930","red - whi",NA,NA,930,-0.199774189325726
"931","red - whi",NA,NA,931,-0.592275067716081
"932","red - whi",NA,NA,932,-0.116528529492357
"933","red - whi",NA,NA,933,0.00886809412976039
"934","red - whi",NA,NA,934,0.961495019979883
"935","red - whi",NA,NA,935,1.35279005876932
"936","red - whi",NA,NA,936,1.77266069598308
"937","red - whi",NA,NA,937,1.0254174929257
"938","red - whi",NA,NA,938,0.324507921357242
"939","red - whi",NA,NA,939,1.43784459725477
"940","red - whi",NA,NA,940,1.3498495043461
"941","red - whi",NA,NA,941,2.13069277594641
"942","red - whi",NA,NA,942,0.865973712539293
"943","red - whi",NA,NA,943,1.14078307431835
"944","red - whi",NA,NA,944,1.44503865522198
"945","red - whi",NA,NA,945,1.80600145343066
"946","red - whi",NA,NA,946,0.826879322328232
"947","red - whi",NA,NA,947,0.928993193571734
"948","red - whi",NA,NA,948,0.150949718048816
"949","red - whi",NA,NA,949,0.805021251079295
"950","red - whi",NA,NA,950,1.74609099800591
"951","red - whi",NA,NA,951,-0.307354258607256
"952","red - whi",NA,NA,952,0.868147261527996
"953","red - whi",NA,NA,953,-1.35342116427064
"954","red - whi",NA,NA,954,-1.01790895725255
"955","red - whi",NA,NA,955,-1.06132096776523
"956","red - whi",NA,NA,956,-1.44577748339617
"957","red - whi",NA,NA,957,-0.896588266760852
"958","red - whi",NA,NA,958,-0.661610579146943
"959","red - whi",NA,NA,959,0.335801069192442
"960","red - whi",NA,NA,960,0.0178407149101371
"961","red - whi",NA,NA,961,1.39531392238881
"962","red - whi",NA,NA,962,1.14108710311167
"963","red - whi",NA,NA,963,0.984349731529144
"964","red - whi",NA,NA,964,0.69230943192274
